113 Cause Name,Cause Name,State,Year,Age-adjusted Death Rate,Deaths,Number of Records
Diabetes mellitus (E10-E14),Diabetes,Texas,2009,22.8,4873,1
Diabetes mellitus (E10-E14),Diabetes,United States,2009,21.1,68705,1
Diabetes mellitus (E10-E14),Diabetes,Utah,2009,22.6,463,1
Diabetes mellitus (E10-E14),Diabetes,Vermont,2009,19.2,143,1
Diabetes mellitus (E10-E14),Diabetes,Virginia,2009,19.5,1560,1
Diabetes mellitus (E10-E14),Diabetes,Washington,2009,22.8,1554,1
Diabetes mellitus (E10-E14),Diabetes,West Virginia,2009,32,746,1
Diabetes mellitus (E10-E14),Diabetes,Wisconsin,2009,17.2,1110,1
Diabetes mellitus (E10-E14),Diabetes,Wyoming,2009,18.1,105,1
Diabetes mellitus (E10-E14),Diabetes,Alabama,2010,25,1302,1
Diabetes mellitus (E10-E14),Diabetes,Alaska,2010,19.6,86,1
Diabetes mellitus (E10-E14),Diabetes,Arizona,2010,20.3,1389,1
Diabetes mellitus (E10-E14),Diabetes,Arkansas,2010,25.8,850,1
Diabetes mellitus (E10-E14),Diabetes,California,2010,19.7,7061,1
Diabetes mellitus (E10-E14),Diabetes,Colorado,2010,15.2,721,1
Diabetes mellitus (E10-E14),Diabetes,Connecticut,2010,15.4,662,1
Diabetes mellitus (E10-E14),Diabetes,Delaware,2010,19.2,196,1
Diabetes mellitus (E10-E14),Diabetes,District of Columbia,2010,24.9,145,1
Diabetes mellitus (E10-E14),Diabetes,Florida,2010,20.1,5024,1
Diabetes mellitus (E10-E14),Diabetes,Georgia,2010,23.1,1996,1
Diabetes mellitus (E10-E14),Diabetes,Hawaii,2010,16.6,272,1
Diabetes mellitus (E10-E14),Diabetes,Idaho,2010,22.5,353,1
Diabetes mellitus (E10-E14),Diabetes,Illinois,2010,18.5,2507,1
Diabetes mellitus (E10-E14),Diabetes,Indiana,2010,22.7,1587,1
Diabetes mellitus (E10-E14),Diabetes,Iowa,2010,19.3,733,1
Diabetes mellitus (E10-E14),Diabetes,Kansas,2010,20.6,655,1
Diabetes mellitus (E10-E14),Diabetes,Kentucky,2010,26,1212,1
Diabetes mellitus (E10-E14),Diabetes,Louisiana,2010,26.4,1205,1
Diabetes mellitus (E10-E14),Diabetes,Maine,2010,21.8,376,1
Diabetes mellitus (E10-E14),Diabetes,Maryland,2010,19.9,1191,1
Diabetes mellitus (E10-E14),Diabetes,Massachusetts,2010,13.3,1028,1
Diabetes mellitus (E10-E14),Diabetes,Michigan,2010,24,2697,1
Diabetes mellitus (E10-E14),Diabetes,Minnesota,2010,17.7,1037,1
Diabetes mellitus (E10-E14),Diabetes,Mississippi,2010,30.3,926,1
Diabetes mellitus (E10-E14),Diabetes,Missouri,2010,21.2,1425,1
Diabetes mellitus (E10-E14),Diabetes,Montana,2010,19.1,227,1
Diabetes mellitus (E10-E14),Diabetes,Nebraska,2010,21.7,452,1
Diabetes mellitus (E10-E14),Diabetes,Nevada,2010,13.8,350,1
Diabetes mellitus (E10-E14),Diabetes,New Hampshire,2010,16.1,236,1
Diabetes mellitus (E10-E14),Diabetes,New Jersey,2010,21,2098,1
Diabetes mellitus (E10-E14),Diabetes,New Mexico,2010,29.8,643,1
Diabetes mellitus (E10-E14),Diabetes,New York,2010,16.7,3642,1
Diabetes mellitus (E10-E14),Diabetes,North Carolina,2010,20.5,2042,1
Diabetes mellitus (E10-E14),Diabetes,North Dakota,2010,22.2,192,1
Diabetes mellitus (E10-E14),Diabetes,Ohio,2010,25.8,3470,1
Diabetes mellitus (E10-E14),Diabetes,Oklahoma,2010,26.9,1089,1
Diabetes mellitus (E10-E14),Diabetes,Oregon,2010,23.7,1052,1
Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,2010,20,3242,1
Diabetes mellitus (E10-E14),Diabetes,Rhode Island,2010,16,211,1
Diabetes mellitus (E10-E14),Diabetes,South Carolina,2010,22.6,1128,1
Diabetes mellitus (E10-E14),Diabetes,South Dakota,2010,24.5,240,1
Diabetes mellitus (E10-E14),Diabetes,Tennessee,2010,24.7,1687,1
Diabetes mellitus (E10-E14),Diabetes,Texas,2010,21.6,4744,1
Diabetes mellitus (E10-E14),Diabetes,United States,2010,20.8,69071,1
Diabetes mellitus (E10-E14),Diabetes,Utah,2010,22.7,471,1
Diabetes mellitus (E10-E14),Diabetes,Vermont,2010,20.7,151,1
Diabetes mellitus (E10-E14),Diabetes,Virginia,2010,18.8,1530,1
Diabetes mellitus (E10-E14),Diabetes,Washington,2010,21.6,1499,1
Diabetes mellitus (E10-E14),Diabetes,West Virginia,2010,32.9,776,1
Diabetes mellitus (E10-E14),Diabetes,Wisconsin,2010,17.7,1158,1
Diabetes mellitus (E10-E14),Diabetes,Wyoming,2010,18.5,105,1
Diabetes mellitus (E10-E14),Diabetes,Alabama,2011,23.9,1278,1
Diabetes mellitus (E10-E14),Diabetes,Alaska,2011,20.6,107,1
Diabetes mellitus (E10-E14),Diabetes,Arizona,2011,24.3,1740,1
Diabetes mellitus (E10-E14),Diabetes,Arkansas,2011,27,908,1
Diabetes mellitus (E10-E14),Diabetes,California,2011,20.7,7695,1
Diabetes mellitus (E10-E14),Diabetes,Colorado,2011,16.4,790,1
Diabetes mellitus (E10-E14),Diabetes,Connecticut,2011,15.5,692,1
Diabetes mellitus (E10-E14),Diabetes,Delaware,2011,21.5,224,1
Diabetes mellitus (E10-E14),Diabetes,District of Columbia,2011,26,152,1
Diabetes mellitus (E10-E14),Diabetes,Florida,2011,19.7,5093,1
Diabetes mellitus (E10-E14),Diabetes,Georgia,2011,23.6,2121,1
Diabetes mellitus (E10-E14),Diabetes,Hawaii,2011,15.6,264,1
Diabetes mellitus (E10-E14),Diabetes,Idaho,2011,24.2,393,1
Diabetes mellitus (E10-E14),Diabetes,Illinois,2011,19.4,2693,1
Diabetes mellitus (E10-E14),Diabetes,Indiana,2011,25.4,1808,1
Diabetes mellitus (E10-E14),Diabetes,Iowa,2011,19.9,770,1
Diabetes mellitus (E10-E14),Diabetes,Kansas,2011,22.1,711,1
Diabetes mellitus (E10-E14),Diabetes,Kentucky,2011,26.5,1268,1
Diabetes mellitus (E10-E14),Diabetes,Louisiana,2011,27.1,1265,1
Diabetes mellitus (E10-E14),Diabetes,Maine,2011,20,353,1
Diabetes mellitus (E10-E14),Diabetes,Maryland,2011,21.2,1297,1
Diabetes mellitus (E10-E14),Diabetes,Massachusetts,2011,14.6,1140,1
Diabetes mellitus (E10-E14),Diabetes,Michigan,2011,24.6,2811,1
Diabetes mellitus (E10-E14),Diabetes,Minnesota,2011,20.1,1189,1
Diabetes mellitus (E10-E14),Diabetes,Mississippi,2011,32,996,1
Diabetes mellitus (E10-E14),Diabetes,Missouri,2011,20.8,1438,1
Diabetes mellitus (E10-E14),Diabetes,Montana,2011,20.9,252,1
Diabetes mellitus (E10-E14),Diabetes,Nebraska,2011,21.7,460,1
Diabetes mellitus (E10-E14),Diabetes,Nevada,2011,15.1,400,1
Diabetes mellitus (E10-E14),Diabetes,New Hampshire,2011,18.3,280,1
Diabetes mellitus (E10-E14),Diabetes,New Jersey,2011,22,2222,1
Diabetes mellitus (E10-E14),Diabetes,New Mexico,2011,27.3,612,1
Diabetes mellitus (E10-E14),Diabetes,New York,2011,18,3988,1
Diabetes mellitus (E10-E14),Diabetes,North Carolina,2011,22.1,2278,1
Diabetes mellitus (E10-E14),Diabetes,North Dakota,2011,24.5,207,1
Diabetes mellitus (E10-E14),Diabetes,Ohio,2011,26.8,3668,1
Diabetes mellitus (E10-E14),Diabetes,Oklahoma,2011,29.7,1221,1
Diabetes mellitus (E10-E14),Diabetes,Oregon,2011,24.6,1113,1
Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,2011,21.1,3462,1
Diabetes mellitus (E10-E14),Diabetes,Rhode Island,2011,13.4,180,1
Diabetes mellitus (E10-E14),Diabetes,South Carolina,2011,21,1090,1
Diabetes mellitus (E10-E14),Diabetes,South Dakota,2011,26.4,263,1
Diabetes mellitus (E10-E14),Diabetes,Tennessee,2011,25,1748,1
Diabetes mellitus (E10-E14),Diabetes,Texas,2011,22.4,5091,1
Diabetes mellitus (E10-E14),Diabetes,United States,2011,21.7,73831,1
Diabetes mellitus (E10-E14),Diabetes,Utah,2011,26,561,1
Diabetes mellitus (E10-E14),Diabetes,Vermont,2011,21.5,168,1
Diabetes mellitus (E10-E14),Diabetes,Virginia,2011,19.5,1643,1
Diabetes mellitus (E10-E14),Diabetes,Washington,2011,22.6,1633,1
Diabetes mellitus (E10-E14),Diabetes,West Virginia,2011,33.3,790,1
Diabetes mellitus (E10-E14),Diabetes,Wisconsin,2011,17.9,1197,1
Diabetes mellitus (E10-E14),Diabetes,Wyoming,2011,18.4,108,1
Diabetes mellitus (E10-E14),Diabetes,Alabama,2012,23.9,1300,1
Diabetes mellitus (E10-E14),Diabetes,Alaska,2012,18.8,107,1
Diabetes mellitus (E10-E14),Diabetes,Arizona,2012,23.4,1736,1
Diabetes mellitus (E10-E14),Diabetes,Arkansas,2012,24.6,833,1
Diabetes mellitus (E10-E14),Diabetes,California,2012,20.7,7895,1
Diabetes mellitus (E10-E14),Diabetes,Colorado,2012,15.9,797,1
Diabetes mellitus (E10-E14),Diabetes,Connecticut,2012,14.2,631,1
Diabetes mellitus (E10-E14),Diabetes,Delaware,2012,22.3,241,1
Diabetes mellitus (E10-E14),Diabetes,District of Columbia,2012,24.1,145,1
Diabetes mellitus (E10-E14),Diabetes,Florida,2012,19.2,5092,1
Diabetes mellitus (E10-E14),Diabetes,Georgia,2012,22.6,2088,1
Diabetes mellitus (E10-E14),Diabetes,Hawaii,2012,16.2,277,1
Diabetes mellitus (E10-E14),Diabetes,Idaho,2012,22.9,371,1
Diabetes mellitus (E10-E14),Diabetes,Illinois,2012,19.2,2706,1
Diabetes mellitus (E10-E14),Diabetes,Indiana,2012,25.9,1860,1
Diabetes mellitus (E10-E14),Diabetes,Iowa,2012,17.6,692,1
Diabetes mellitus (E10-E14),Diabetes,Kansas,2012,19.6,639,1
Diabetes mellitus (E10-E14),Diabetes,Kentucky,2012,25.9,1256,1
Diabetes mellitus (E10-E14),Diabetes,Louisiana,2012,26.9,1290,1
Diabetes mellitus (E10-E14),Diabetes,Maine,2012,21.3,380,1
Diabetes mellitus (E10-E14),Diabetes,Maryland,2012,19.2,1218,1
Diabetes mellitus (E10-E14),Diabetes,Massachusetts,2012,13.6,1099,1
Diabetes mellitus (E10-E14),Diabetes,Michigan,2012,23,2685,1
Diabetes mellitus (E10-E14),Diabetes,Minnesota,2012,19.1,1165,1
Diabetes mellitus (E10-E14),Diabetes,Mississippi,2012,32.6,1050,1
Diabetes mellitus (E10-E14),Diabetes,Missouri,2012,19.6,1377,1
Diabetes mellitus (E10-E14),Diabetes,Montana,2012,19.1,233,1
Diabetes mellitus (E10-E14),Diabetes,Nebraska,2012,20.7,442,1
Diabetes mellitus (E10-E14),Diabetes,Nevada,2012,15.9,438,1
Diabetes mellitus (E10-E14),Diabetes,New Hampshire,2012,17.5,275,1
Diabetes mellitus (E10-E14),Diabetes,New Jersey,2012,19.3,1988,1
Diabetes mellitus (E10-E14),Diabetes,New Mexico,2012,28.3,652,1
Diabetes mellitus (E10-E14),Diabetes,New York,2012,17.7,4010,1
Diabetes mellitus (E10-E14),Diabetes,North Carolina,2012,22.6,2409,1
Diabetes mellitus (E10-E14),Diabetes,North Dakota,2012,22,185,1
Diabetes mellitus (E10-E14),Diabetes,Ohio,2012,26.1,3618,1
Diabetes mellitus (E10-E14),Diabetes,Oklahoma,2012,28.4,1201,1
Diabetes mellitus (E10-E14),Diabetes,Oregon,2012,24.3,1126,1
Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,2012,22.3,3735,1
Diabetes mellitus (E10-E14),Diabetes,Rhode Island,2012,14.7,198,1
Diabetes mellitus (E10-E14),Diabetes,South Carolina,2012,22.3,1197,1
Diabetes mellitus (E10-E14),Diabetes,South Dakota,2012,21.5,218,1
Diabetes mellitus (E10-E14),Diabetes,Tennessee,2012,25.8,1852,1
Diabetes mellitus (E10-E14),Diabetes,Texas,2012,21.9,5136,1
Diabetes mellitus (E10-E14),Diabetes,United States,2012,21.2,73932,1
Diabetes mellitus (E10-E14),Diabetes,Utah,2012,24.6,541,1
Diabetes mellitus (E10-E14),Diabetes,Vermont,2012,21.4,168,1
Diabetes mellitus (E10-E14),Diabetes,Virginia,2012,18.6,1603,1
Diabetes mellitus (E10-E14),Diabetes,Washington,2012,22.4,1650,1
Diabetes mellitus (E10-E14),Diabetes,West Virginia,2012,30.5,741,1
Diabetes mellitus (E10-E14),Diabetes,Wisconsin,2012,19,1289,1
Diabetes mellitus (E10-E14),Diabetes,Wyoming,2012,15.9,97,1
Diabetes mellitus (E10-E14),Diabetes,Alabama,2013,24.3,1349,1
Diabetes mellitus (E10-E14),Diabetes,Alaska,2013,20.1,112,1
Diabetes mellitus (E10-E14),Diabetes,Arizona,2013,23.5,1786,1
Diabetes mellitus (E10-E14),Diabetes,Arkansas,2013,24.2,835,1
Diabetes mellitus (E10-E14),Diabetes,California,2013,20.6,8057,1
Diabetes mellitus (E10-E14),Diabetes,Colorado,2013,15,788,1
Diabetes mellitus (E10-E14),Diabetes,Connecticut,2013,14.8,664,1
Diabetes mellitus (E10-E14),Diabetes,Delaware,2013,19.4,218,1
Diabetes mellitus (E10-E14),Diabetes,District of Columbia,2013,17.9,108,1
Diabetes mellitus (E10-E14),Diabetes,Florida,2013,19.2,5238,1
Diabetes mellitus (E10-E14),Diabetes,Georgia,2013,23,2199,1
Diabetes mellitus (E10-E14),Diabetes,Hawaii,2013,15.5,271,1
Diabetes mellitus (E10-E14),Diabetes,Idaho,2013,23.8,404,1
Diabetes mellitus (E10-E14),Diabetes,Illinois,2013,19.7,2798,1
Diabetes mellitus (E10-E14),Diabetes,Indiana,2013,26.3,1943,1
Diabetes mellitus (E10-E14),Diabetes,Iowa,2013,19,747,1
Diabetes mellitus (E10-E14),Diabetes,Kansas,2013,19.8,654,1
Diabetes mellitus (E10-E14),Diabetes,Kentucky,2013,24.1,1187,1
Diabetes mellitus (E10-E14),Diabetes,Louisiana,2013,26.9,1329,1
Diabetes mellitus (E10-E14),Diabetes,Maine,2013,20.4,373,1
Diabetes mellitus (E10-E14),Diabetes,Maryland,2013,19.1,1249,1
Diabetes mellitus (E10-E14),Diabetes,Massachusetts,2013,14.1,1142,1
Diabetes mellitus (E10-E14),Diabetes,Michigan,2013,23.8,2825,1
Diabetes mellitus (E10-E14),Diabetes,Minnesota,2013,18.8,1163,1
Diabetes mellitus (E10-E14),Diabetes,Mississippi,2013,32.9,1071,1
Diabetes mellitus (E10-E14),Diabetes,Missouri,2013,20.5,1477,1
Diabetes mellitus (E10-E14),Diabetes,Montana,2013,19.7,250,1
Diabetes mellitus (E10-E14),Diabetes,Nebraska,2013,21.7,471,1
Diabetes mellitus (E10-E14),Diabetes,Nevada,2013,14.8,424,1
Diabetes mellitus (E10-E14),Diabetes,New Hampshire,2013,18.7,310,1
Diabetes mellitus (E10-E14),Diabetes,New Jersey,2013,19.4,2043,1
Diabetes mellitus (E10-E14),Diabetes,New Mexico,2013,27.6,646,1
Diabetes mellitus (E10-E14),Diabetes,New York,2013,17.8,4094,1
Diabetes mellitus (E10-E14),Diabetes,North Carolina,2013,21.8,2402,1
Diabetes mellitus (E10-E14),Diabetes,North Dakota,2013,22.3,197,1
Diabetes mellitus (E10-E14),Diabetes,Ohio,2013,25.4,3563,1
Diabetes mellitus (E10-E14),Diabetes,Oklahoma,2013,29.9,1269,1
Diabetes mellitus (E10-E14),Diabetes,Oregon,2013,23.4,1109,1
Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,2013,22.6,3804,1
Diabetes mellitus (E10-E14),Diabetes,Rhode Island,2013,18.9,258,1
Diabetes mellitus (E10-E14),Diabetes,South Carolina,2013,22.5,1240,1
Diabetes mellitus (E10-E14),Diabetes,South Dakota,2013,22.7,237,1
Diabetes mellitus (E10-E14),Diabetes,Tennessee,2013,24.8,1827,1
Diabetes mellitus (E10-E14),Diabetes,Texas,2013,21.6,5273,1
Diabetes mellitus (E10-E14),Diabetes,United States,2013,21.2,75578,1
Diabetes mellitus (E10-E14),Diabetes,Utah,2013,25.3,578,1
Diabetes mellitus (E10-E14),Diabetes,Vermont,2013,17.4,139,1
Diabetes mellitus (E10-E14),Diabetes,Virginia,2013,18.4,1626,1
Diabetes mellitus (E10-E14),Diabetes,Washington,2013,21.3,1616,1
Diabetes mellitus (E10-E14),Diabetes,West Virginia,2013,34.1,841,1
Diabetes mellitus (E10-E14),Diabetes,Wisconsin,2013,18.5,1285,1
Diabetes mellitus (E10-E14),Diabetes,Wyoming,2013,14.2,89,1
Diabetes mellitus (E10-E14),Diabetes,Alabama,2014,22.8,1281,1
Diabetes mellitus (E10-E14),Diabetes,Alaska,2014,19.4,113,1
Diabetes mellitus (E10-E14),Diabetes,Arizona,2014,24.3,1936,1
Diabetes mellitus (E10-E14),Diabetes,Arkansas,2014,24,828,1
Diabetes mellitus (E10-E14),Diabetes,California,2014,20.4,8249,1
Diabetes mellitus (E10-E14),Diabetes,Colorado,2014,15.5,835,1
Diabetes mellitus (E10-E14),Diabetes,Connecticut,2014,14.9,685,1
Diabetes mellitus (E10-E14),Diabetes,Delaware,2014,19.8,226,1
Diabetes mellitus (E10-E14),Diabetes,District of Columbia,2014,18.8,119,1
Diabetes mellitus (E10-E14),Diabetes,Florida,2014,19.2,5371,1
Diabetes mellitus (E10-E14),Diabetes,Georgia,2014,22.3,2230,1
Diabetes mellitus (E10-E14),Diabetes,Hawaii,2014,15.4,276,1
Diabetes mellitus (E10-E14),Diabetes,Idaho,2014,22.9,409,1
Diabetes mellitus (E10-E14),Diabetes,Illinois,2014,18.7,2712,1
Diabetes mellitus (E10-E14),Diabetes,Indiana,2014,24.4,1819,1
Diabetes mellitus (E10-E14),Diabetes,Iowa,2014,25.6,1019,1
Diabetes mellitus (E10-E14),Diabetes,Kansas,2014,19.2,643,1
Diabetes mellitus (E10-E14),Diabetes,Kentucky,2014,23.4,1175,1
Diabetes mellitus (E10-E14),Diabetes,Louisiana,2014,24.8,1238,1
Diabetes mellitus (E10-E14),Diabetes,Maine,2014,22.4,414,1
Diabetes mellitus (E10-E14),Diabetes,Maryland,2014,19.8,1305,1
Diabetes mellitus (E10-E14),Diabetes,Massachusetts,2014,14.5,1202,1
Diabetes mellitus (E10-E14),Diabetes,Michigan,2014,23.7,2844,1
Diabetes mellitus (E10-E14),Diabetes,Minnesota,2014,18.7,1193,1
Diabetes mellitus (E10-E14),Diabetes,Mississippi,2014,30.4,1015,1
Diabetes mellitus (E10-E14),Diabetes,Missouri,2014,19.4,1423,1
Diabetes mellitus (E10-E14),Diabetes,Montana,2014,19.2,250,1
Diabetes mellitus (E10-E14),Diabetes,Nebraska,2014,21.5,473,1
Diabetes mellitus (E10-E14),Diabetes,Nevada,2014,11.4,350,1
Diabetes mellitus (E10-E14),Diabetes,New Hampshire,2014,18,300,1
Diabetes mellitus (E10-E14),Diabetes,New Jersey,2014,19.3,2062,1
Diabetes mellitus (E10-E14),Diabetes,New Mexico,2014,27.5,671,1
Diabetes mellitus (E10-E14),Diabetes,New York,2014,17.4,4064,1
Diabetes mellitus (E10-E14),Diabetes,North Carolina,2014,23.7,2687,1
Diabetes mellitus (E10-E14),Diabetes,North Dakota,2014,19.9,176,1
Diabetes mellitus (E10-E14),Diabetes,Ohio,2014,25.7,3641,1
Diabetes mellitus (E10-E14),Diabetes,Oklahoma,2014,29.1,1261,1
Diabetes mellitus (E10-E14),Diabetes,Oregon,2014,22.4,1083,1
Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,2014,22,3765,1
Diabetes mellitus (E10-E14),Diabetes,Rhode Island,2014,18.3,252,1
Diabetes mellitus (E10-E14),Diabetes,South Carolina,2014,21.8,1239,1
Diabetes mellitus (E10-E14),Diabetes,South Dakota,2014,21.3,224,1
Diabetes mellitus (E10-E14),Diabetes,Tennessee,2014,23.2,1727,1
Diabetes mellitus (E10-E14),Diabetes,Texas,2014,21.3,5348,1
Diabetes mellitus (E10-E14),Diabetes,United States,2014,20.9,76488,1
Diabetes mellitus (E10-E14),Diabetes,Utah,2014,24.3,570,1
Diabetes mellitus (E10-E14),Diabetes,Vermont,2014,18.7,154,1
Diabetes mellitus (E10-E14),Diabetes,Virginia,2014,18.5,1683,1
Diabetes mellitus (E10-E14),Diabetes,Washington,2014,21.2,1668,1
Diabetes mellitus (E10-E14),Diabetes,West Virginia,2014,33.3,818,1
Diabetes mellitus (E10-E14),Diabetes,Wisconsin,2014,19.1,1352,1
Diabetes mellitus (E10-E14),Diabetes,Wyoming,2014,17.6,110,1
Diabetes mellitus (E10-E14),Diabetes,Alabama,2015,21.7,1255,1
Diabetes mellitus (E10-E14),Diabetes,Alaska,2015,23.9,142,1
Diabetes mellitus (E10-E14),Diabetes,Arizona,2015,25.3,2081,1
Diabetes mellitus (E10-E14),Diabetes,Arkansas,2015,24.7,886,1
Diabetes mellitus (E10-E14),Diabetes,California,2015,21.2,8845,1
Diabetes mellitus (E10-E14),Diabetes,Colorado,2015,15.9,887,1
Diabetes mellitus (E10-E14),Diabetes,Connecticut,2015,13.9,653,1
Diabetes mellitus (E10-E14),Diabetes,Delaware,2015,18.1,215,1
Diabetes mellitus (E10-E14),Diabetes,District of Columbia,2015,25.7,162,1
Diabetes mellitus (E10-E14),Diabetes,Florida,2015,18.6,5403,1
Diabetes mellitus (E10-E14),Diabetes,Georgia,2015,21.4,2210,1
Diabetes mellitus (E10-E14),Diabetes,Hawaii,2015,14.5,263,1
Diabetes mellitus (E10-E14),Diabetes,Idaho,2015,22.1,403,1
Diabetes mellitus (E10-E14),Diabetes,Illinois,2015,19.2,2817,1
Diabetes mellitus (E10-E14),Diabetes,Indiana,2015,26.9,2030,1
Diabetes mellitus (E10-E14),Diabetes,Iowa,2015,26.7,1077,1
Diabetes mellitus (E10-E14),Diabetes,Kansas,2015,20.2,684,1
Diabetes mellitus (E10-E14),Diabetes,Kentucky,2015,28.2,1458,1
Diabetes mellitus (E10-E14),Diabetes,Louisiana,2015,23.5,1199,1
Diabetes mellitus (E10-E14),Diabetes,Maine,2015,21.9,407,1
Diabetes mellitus (E10-E14),Diabetes,Maryland,2015,18.3,1243,1
Diabetes mellitus (E10-E14),Diabetes,Massachusetts,2015,16.7,1398,1
Diabetes mellitus (E10-E14),Diabetes,Michigan,2015,22.5,2751,1
Diabetes mellitus (E10-E14),Diabetes,Minnesota,2015,18.6,1221,1
Diabetes mellitus (E10-E14),Diabetes,Mississippi,2015,32.4,1092,1
Diabetes mellitus (E10-E14),Diabetes,Missouri,2015,19.7,1468,1
Diabetes mellitus (E10-E14),Diabetes,Montana,2015,24.5,321,1
Diabetes mellitus (E10-E14),Diabetes,Nebraska,2015,24.8,553,1
Diabetes mellitus (E10-E14),Diabetes,Nevada,2015,13.4,420,1
Diabetes mellitus (E10-E14),Diabetes,New Hampshire,2015,17.9,308,1
Diabetes mellitus (E10-E14),Diabetes,New Jersey,2015,17.9,1933,1
Diabetes mellitus (E10-E14),Diabetes,New Mexico,2015,24.9,608,1
Diabetes mellitus (E10-E14),Diabetes,New York,2015,17.1,4045,1
Diabetes mellitus (E10-E14),Diabetes,North Carolina,2015,23.6,2746,1
Diabetes mellitus (E10-E14),Diabetes,North Dakota,2015,22.6,195,1
Diabetes mellitus (E10-E14),Diabetes,Ohio,2015,25.3,3645,1
Diabetes mellitus (E10-E14),Diabetes,Oklahoma,2015,32.4,1442,1
Diabetes mellitus (E10-E14),Diabetes,Oregon,2015,22.9,1148,1
Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,2015,22.1,3777,1
Diabetes mellitus (E10-E14),Diabetes,Rhode Island,2015,20.2,276,1
Diabetes mellitus (E10-E14),Diabetes,South Carolina,2015,23.4,1347,1
Diabetes mellitus (E10-E14),Diabetes,South Dakota,2015,26.3,282,1
Diabetes mellitus (E10-E14),Diabetes,Tennessee,2015,23.4,1798,1
Diabetes mellitus (E10-E14),Diabetes,Texas,2015,21.2,5521,1
Diabetes mellitus (E10-E14),Diabetes,United States,2015,21.3,79535,1
Diabetes mellitus (E10-E14),Diabetes,Utah,2015,24.6,604,1
Diabetes mellitus (E10-E14),Diabetes,Vermont,2015,19.8,159,1
Diabetes mellitus (E10-E14),Diabetes,Virginia,2015,21.9,2044,1
Diabetes mellitus (E10-E14),Diabetes,Washington,2015,22.4,1811,1
Diabetes mellitus (E10-E14),Diabetes,West Virginia,2015,31.7,784,1
Diabetes mellitus (E10-E14),Diabetes,Wisconsin,2015,19.4,1382,1
Diabetes mellitus (E10-E14),Diabetes,Wyoming,2015,20.8,136,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Alabama,1999,303,13419,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Alaska,1999,198,563,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Arizona,1999,223.1,10800,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Arkansas,1999,287.8,8315,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,California,1999,257.3,71930,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Colorado,1999,196.3,6420,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Connecticut,1999,238.8,9127,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Delaware,1999,269.2,2011,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,District of Columbia,1999,296.2,1652,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Florida,1999,247.7,51434,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Georgia,1999,282.8,17597,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Hawaii,1999,201.7,2410,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Idaho,1999,220.5,2532,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Illinois,1999,279.1,33387,1
"Diseases of heart (I00-I09,I11,I13,I20-I51)",Diseases of Heart,Indiana,1999,282.5,16661,1
